,WS,EL,CI,TE,WD,HI,TL,IR,HL,TI,RP,index,growLength,flowerTop,stemDiameter,leavesLength,leavesWidth,leavesNum,flowerPosition,fruitsPosition,fruitsNum,measDate,userId,fruitsNum_predict,leavesLength_predict
637,2.034396384764365,0.0,710.2422664455507,12.303134328358192,5.141011608623547,71.50817025981198,-24.0,281.8133673184606,0.0,18.970873410724174,0.05472636815920396,28,3.8,6.1,1.8,14.0,11.0,14.0,7.0,6.0,7.0,2020-05-04 00:00:00,PF_0006043,9.707654054279054,16.481928945210775
638,2.7110333333333294,0.0,684.0205654761903,16.589613095238096,5.441488095238094,67.69345238095235,-24.0,281.8133673184606,0.0,21.277559523809515,0.02473214285714285,46,2.8,6.8,3.3,17.0,12.7,20.0,9.0,8.0,18.0,2020-05-04 00:00:00,PF_0006043,12.850552614052612,17.207059855051348
639,2.4243908045976994,0.0,697.2810912698413,15.689761904761909,5.253789682539685,69.96742063492063,-24.0,281.8133673184606,0.0,20.614702380952398,0.054563492063492064,58,4.1,6.1,2.0,17.0,13.0,21.0,8.0,7.0,12.0,2020-05-04 00:00:00,PF_0006043,12.211945637695642,16.891836184003814
640,1.7210559006211184,2.0904182513977,658.6926190476189,20.27625000000001,4.2425000000000015,72.48714285714283,-24.0,281.8133673184606,0.0,22.835714285714282,0.08946428571428572,18,3.8,2.1,2.2,16.0,13.2,22.0,8.33,8.0,12.0,2020-05-11 00:00:00,PF_0006043,9.750014790764792,16.806083447347937
641,1.7210559006211184,2.0904182513977,658.6926190476189,20.27625000000001,4.2425000000000015,72.48714285714283,-24.0,281.8133673184606,0.0,22.835714285714282,0.08946428571428572,29,2.6,3.1,2.6,18.0,15.0,22.0,9.4,9.0,8.0,2020-05-11 00:00:00,PF_0006043,8.58730430680431,18.72813133587926
642,2.1620325203252024,0.0,691.3405952380953,16.093345238095225,4.961130952380957,70.2237142857143,-24.0,281.8133673184606,0.0,20.79177380952381,0.07170238095238098,67,3.1,2.8,2.9,16.0,11.0,20.0,9.4,9.0,14.0,2020-05-11 00:00:00,PF_0006043,10.37284337884338,15.84027923907201
643,2.234395973154361,0.0,687.6339732142856,16.83638392857142,5.000967261904765,70.59735119047616,-24.0,281.8133673184606,0.0,21.16995535714288,0.06328869047619047,75,3.4,8.2,2.1,15.0,11.6,15.0,7.33,7.0,6.0,2020-05-11 00:00:00,PF_0006043,10.863736291486294,14.681705543970175
644,1.8482481751824813,2.0904182513977,731.5042261904762,21.10500000000001,4.382023809523808,67.60148809523811,-24.0,281.8133673184606,0.0,23.825892857142854,0.05410714285714285,19,2.8,3.0,3.0,16.2,12.0,19.0,9.67,9.0,12.0,2020-05-18 00:00:00,PF_0006043,9.551938089688093,12.79069766388131
645,1.7795302013422825,2.0904182513977,695.0984226190477,20.690624999999994,4.312261904761904,70.0443154761905,-24.0,281.8133673184606,0.0,23.330803571428557,0.07178571428571429,47,2.0,4.0,2.8,18.2,16.0,22.0,9.67,9.25,7.0,2020-05-18 00:00:00,PF_0006043,9.337756715506721,18.099702499803307
646,1.5711273259084098,2.0904182513977,439.6864050191001,10.117420821509183,51.18038845821006,80.08086441489175,24.59534822667175,281.8133673184606,35.83540296456104,18.36132396586097,7.610407685765206,48,2.8,9.0,3.0,17.0,12.5,15.0,7.6,7.0,5.0,2020-05-18 00:00:00,PF_0006043,14.332106347943025,17.124570044952925
647,1.7795302013422825,2.0904182513977,695.0984226190477,20.690624999999994,4.312261904761904,70.0443154761905,-24.0,281.8133673184606,0.0,23.330803571428557,0.07178571428571429,59,3.0,2.4,2.3,17.0,14.0,22.0,8.5,8.33,9.0,2020-05-18 00:00:00,PF_0006043,8.594494394494397,15.92625987622143
648,1.496346153846154,2.0904182513977,669.6177976190478,19.43738095238096,4.060654761904758,68.72690476190475,-24.0,281.8133673184606,0.0,22.747678571428565,0.026071428571428572,20,2.1,1.1,2.1,14.5,11.0,20.0,8.6,8.0,4.0,2020-05-25 00:00:00,PF_0006043,6.766256031550151,15.506272926545371
649,1.660887372013652,2.0904182513977,700.5610119047618,20.271190476190462,4.221339285714286,68.1641964285715,-24.0,281.8133673184606,0.0,23.286785714285717,0.04008928571428571,76,3.2,4.1,3.2,14.0,10.8,20.0,9.6,9.0,6.0,2020-05-25 00:00:00,PF_0006043,8.293526862026862,13.590453164503352
650,2.0453768278965114,0.0,691.9429861111114,17.981319444444438,4.741091269841268,69.78629960317461,-24.0,281.8133673184606,0.0,21.87556547619052,0.05555555555555555,88,2.1,1.1,2.1,0.0,0.0,21.0,9.83,9.2,2.0,2020-05-25 00:00:00,PF_0006043,8.979024945642593,-0.09943462343863274
651,1.8224873096446688,2.0904182513977,685.8359077380946,19.90550595238095,4.418943452380951,69.90148809523814,-24.0,281.8133673184606,0.0,22.836875000000006,0.0546279761904762,102,3.2,10.1,3.3,14.2,10.0,16.0,7.75,7.0,3.0,2020-05-25 00:00:00,PF_0006043,8.401629675879676,14.100153279360775
652,1.4660165975103732,2.0904182513977,651.8945804195804,20.769160839160854,4.516027874564458,68.24426573426572,-24.0,281.8133673184606,0.0,23.399440559440546,0.015314685314685316,49,0.0,0.0,0.0,16.0,11.0,17.0,7.86,6.0,4.0,2020-06-01 00:00:00,PF_0006043,6.574333509627629,15.319058994683083
653,1.4103529411764708,2.0904182513977,626.661525423729,22.665254237288128,5.158907563025209,67.55711864406777,-24.0,281.8133673184606,0.0,24.32737288135593,0.0,77,0.0,0.0,0.0,16.0,12.0,21.0,9.63,9.13,5.0,2020-06-01 00:00:00,PF_0006043,8.1444686979687,15.33794827355775
654,1.4103529411764708,2.0904182513977,626.661525423729,22.665254237288128,5.158907563025209,67.55711864406777,-24.0,281.8133673184606,0.0,24.32737288135593,0.0,89,0.0,0.0,0.0,0.0,0.0,19.0,9.86,9.29,3.0,2020-06-01 00:00:00,PF_0006043,9.151286879786879,0.1007266694080684
655,1.4103529411764708,2.0904182513977,626.661525423729,22.665254237288128,5.158907563025209,67.55711864406777,-24.0,281.8133673184606,0.0,24.32737288135593,0.0,103,0.0,0.0,0.0,13.0,10.0,18.0,8.67,8.0,4.0,2020-06-01 00:00:00,PF_0006043,7.560159895659894,13.958045165898575
656,1.5711273259084098,2.0904182513977,439.6864050191001,10.117420821509183,51.18038845821006,80.08086441489175,24.59534822667175,281.8133673184606,35.83540296456104,18.36132396586097,7.610407685765206,10,0.0,3.0,2.75,12.5,8.0,8.0,0.1,0.0,0.0,2019-12-09 00:00:00,PF_0010019,4.1767874753938194,13.479887785676802
657,1.5711273259084098,2.0904182513977,439.6864050191001,10.117420821509183,51.18038845821006,80.08086441489175,24.59534822667175,281.8133673184606,35.83540296456104,18.36132396586097,7.610407685765206,66,0.0,2.3,2.61,14.2,9.0,8.0,0.0,0.0,0.0,2019-12-09 00:00:00,PF_0010019,3.1733946182509607,14.502783923422676
658,1.5711273259084098,2.0904182513977,439.6864050191001,10.117420821509183,51.18038845821006,80.08086441489175,24.59534822667175,281.8133673184606,35.83540296456104,18.36132396586097,7.610407685765206,82,0.0,2.5,2.7,10.7,8.0,7.0,0.0,0.0,0.0,2019-12-09 00:00:00,PF_0010019,3.1167712416275837,13.221852593831677
659,1.5711273259084098,2.0904182513977,439.6864050191001,10.117420821509183,51.18038845821006,80.08086441489175,24.59534822667175,281.8133673184606,35.83540296456104,18.36132396586097,7.610407685765206,83,0.0,2.0,2.09,10.4,8.3,8.0,0.0,0.0,0.0,2019-12-09 00:00:00,PF_0010019,3.2110136658700084,13.43186191879176
660,1.6340259740259744,2.8448214285714304,387.7676785714287,6.911369047619049,4.565833333333334,84.92434523809521,90.0,281.8133673184606,0.0,17.32517857142857,0.014999999999999998,11,13.0,5.0,4.71,27.0,18.0,8.0,1.09,0.0,0.0,2019-12-16 00:00:00,PF_0010019,19.909786963036957,27.576438194687235
661,1.5711273259084098,2.0904182513977,439.6864050191001,10.117420821509183,51.18038845821006,80.08086441489175,24.59534822667175,281.8133673184606,35.83540296456104,18.36132396586097,7.610407685765206,12,13.5,11.0,5.0,28.5,17.5,8.0,1.33,1.5,0.0,2019-12-16 00:00:00,PF_0010019,11.046006900970148,24.158812182876837
662,1.6340259740259744,2.8448214285714304,387.7676785714287,6.911369047619049,4.565833333333334,84.92434523809521,90.0,281.8133673184606,0.0,17.32517857142857,0.014999999999999998,84,16.5,10.0,5.23,29.5,19.0,9.0,1.11,0.0,0.0,2019-12-16 00:00:00,PF_0010019,20.26821524410548,29.456211108481803
663,1.5711273259084098,2.0904182513977,439.6864050191001,10.117420821509183,51.18038845821006,80.08086441489175,24.59534822667175,281.8133673184606,35.83540296456104,18.36132396586097,7.610407685765206,33,15.0,15.0,7.8,39.5,31.0,8.0,1.25,1.67,2.0,2019-12-23 00:00:00,PF_0010019,18.27852558512698,35.3733389717034
664,1.5711273259084098,2.0904182513977,439.6864050191001,10.117420821509183,51.18038845821006,80.08086441489175,24.59534822667175,281.8133673184606,35.83540296456104,18.36132396586097,7.610407685765206,34,16.0,25.5,6.83,35.0,27.0,8.0,2.42,2.8,4.0,2019-12-23 00:00:00,PF_0010019,10.844841178518111,31.931120254151047
665,1.5711273259084098,2.0904182513977,439.6864050191001,10.117420821509183,51.18038845821006,80.08086441489175,24.59534822667175,281.8133673184606,35.83540296456104,18.36132396586097,7.610407685765206,50,16.0,22.5,7.04,34.0,26.0,9.0,2.22,2.5,1.0,2019-12-23 00:00:00,PF_0010019,12.960835025277083,31.546088829180526
666,1.5711273259084098,2.0904182513977,439.6864050191001,10.117420821509183,51.18038845821006,80.08086441489175,24.59534822667175,281.8133673184606,35.83540296456104,18.36132396586097,7.610407685765206,22,14.5,39.5,7.42,36.0,29.0,8.0,2.62,2.75,6.0,2019-12-30 00:00:00,PF_0010019,14.060494084435723,32.9114275515147
667,1.5681366459627324,2.63125,318.6354761904763,4.917797619047617,5.1124404761904785,81.18505952380949,90.0,281.8133673184606,0.0,16.977857142857143,0.13083333333333333,51,13.5,36.0,8.21,40.0,37.0,9.0,2.33,2.5,2.0,2019-12-30 00:00:00,PF_0010019,16.294979575979575,40.83793294254844
668,1.5668510638297886,2.757380952380958,344.6657539682538,5.9882738095238075,4.966686507936509,83.3775396825397,90.0,281.8133673184606,0.0,17.009523809523813,0.05932539682539682,67,16.0,31.0,8.44,40.0,34.0,8.0,2.4,2.67,4.0,2019-12-30 00:00:00,PF_0010019,18.5369582084582,40.52508603376618
669,1.5711273259084098,2.0904182513977,439.6864050191001,10.117420821509183,51.18038845821006,80.08086441489175,24.59534822667175,281.8133673184606,35.83540296456104,18.36132396586097,7.610407685765206,76,14.5,40.0,7.55,44.5,40.0,9.0,2.55,2.67,4.0,2019-12-30 00:00:00,PF_0010019,13.805862230995045,40.899977217522355
670,1.6956346749226,2.6327380952380945,311.961755952381,3.909107142857138,5.077410714285717,82.2622619047619,90.0,281.8133673184606,0.0,17.040684523809517,0.0986904761904762,2,13.5,29.0,11.75,49.0,48.0,6.0,5.76,3.63,5.0,2020-01-06 00:00:00,PF_0010019,14.237324145024218,47.93005128896829
671,1.6956346749226,2.6327380952380945,311.961755952381,3.909107142857138,5.077410714285717,82.2622619047619,90.0,281.8133673184606,0.0,17.040684523809517,0.0986904761904762,35,16.5,30.0,11.74,47.0,44.0,5.0,5.88,3.88,7.0,2020-01-06 00:00:00,PF_0010019,13.267763927464,46.90016980414686
672,1.5711273259084098,2.0904182513977,439.6864050191001,10.117420821509183,51.18038845821006,80.08086441489175,24.59534822667175,281.8133673184606,35.83540296456104,18.36132396586097,7.610407685765206,36,16.0,24.5,9.47,45.5,43.0,5.0,6.17,6.08,10.0,2020-01-06 00:00:00,PF_0010019,14.984764277604045,43.479437654763224
673,1.8223456790123456,2.6342261904761903,305.2880357142857,2.900416666666667,5.042380952380952,83.33946428571426,90.0,281.8133673184606,0.0,17.103511904761902,0.06654761904761905,52,15.5,21.0,11.27,47.0,42.0,6.0,5.86,3.82,9.0,2020-01-06 00:00:00,PF_0010019,21.690267534967607,48.22952627022875
674,1.9079190751445083,2.7889062500000006,391.86114583333335,5.634375000000002,5.087760416666668,89.08895833333334,90.0,281.8133673184606,0.0,16.63375,0.28687499999999994,37,22.5,21.0,11.44,51.0,48.0,8.0,10.48,8.53,14.0,2020-01-14 00:00:00,PF_0010019,31.364729927479935,51.10102308058328
675,1.9079190751445083,2.7889062500000006,391.86114583333335,5.634375000000002,5.087760416666668,89.08895833333334,90.0,281.8133673184606,0.0,16.63375,0.28687499999999994,53,18.0,22.5,13.36,52.0,49.0,9.0,10.38,8.53,14.0,2020-01-14 00:00:00,PF_0010019,32.18984340659341,53.35321955129036
676,1.7051766513056827,2.7152442528735623,337.77629310344787,4.922485632183908,5.115114942528735,84.57054597701148,90.0,281.8133673184606,0.0,16.852356321839093,0.13454022988505748,85,19.5,13.5,9.59,48.0,32.0,8.0,10.43,8.35,14.0,2020-01-14 00:00:00,PF_0010019,36.2499772033522,43.318441682243765
677,1.5711273259084098,2.0904182513977,439.6864050191001,10.117420821509183,51.18038845821006,80.08086441489175,24.59534822667175,281.8133673184606,35.83540296456104,18.36132396586097,7.610407685765206,86,21.0,17.0,10.26,48.5,37.0,8.0,10.73,8.49,16.0,2020-01-14 00:00:00,PF_0010019,35.19727340199009,41.42767043397141
678,1.6595663265306118,2.7420952380952386,340.4451547619048,4.534190476190476,5.112083333333335,84.94223809523811,90.0,281.8133673184606,0.0,16.903928571428587,0.1128809523809524,13,20.5,40.5,13.11,51.0,41.0,8.0,10.54,11.21,20.0,2020-01-20 00:00:00,PF_0010019,29.56896229342553,47.93382591336508
679,1.7442735042735036,2.7610515873015853,351.9987301587305,3.872500000000001,5.075396825396828,86.50097222222216,90.0,281.8133673184606,0.0,16.938749999999995,0.13380952380952374,77,18.0,39.0,14.12,57.0,59.0,9.0,10.69,11.28,22.0,2020-01-20 00:00:00,PF_0010019,32.549692257905484,54.91865868655379
