weeks,fruitsNum,fruitsNumPredict,onlyEnv
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
"(2020, 9)",78.0,74.25925369075371,0
